,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
12,6636,Polkadot,DOT,polkadot-new,746,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1435199497.9232976,1435199497.9232976,True,,13,,,,2024-04-19T15:51:00.000Z,6.8256716326192945,273166464.9448423,34.1628,0.35147645,1.36490271,-16.27039998,-23.45830758,-11.62405016,-0.65962663,9796200500.124506,0.4177,9796200500.12,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:14.456142
13,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87606885505.59564,87606981023.8202,True,,14,71659659264.0,7907167194.516253,,2024-04-19T15:50:00.000Z,0.11034335462558659,457537925.88321704,16.4412,0.48096214,1.15257014,-8.42286812,-4.77468119,-18.90789697,0.27201425,9666837634.9871,0.4122,9666848174.79,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
14,1831,Bitcoin Cash,BCH,bitcoin-cash,882,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19693496.875,19693496.875,False,,15,,,,2024-04-19T15:50:00.000Z,480.30419945419914,545539168.1652541,-5.0789,0.45569474,-0.72566941,-17.43965069,29.01343579,78.11757982,101.64639778,9458869251.000647,0.4033,10086388188.54,,2024-04-19T15:50:00.000Z,,,,,,2024-04-19 21:37:14.456142
0,1,Bitcoin,BTC,bitcoin,11013,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19687050.0,19687050.0,False,,1,,,,2024-04-19T15:51:00.000Z,64645.1866959746,48816167930.31219,19.8051,0.00328543,1.53077678,-6.83269599,1.53336214,24.12057962,55.46770423,1272673022742.9866,54.2641,1357548920615.47,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
1,1027,Ethereum,ETH,ethereum,8839,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073358.07268304,120073358.07268304,True,,2,,,,2024-04-19T15:51:00.000Z,3090.591971608536,19622935858.6334,10.6379,-0.0349166,0.785711,-10.23812673,-6.56340091,6.52199822,25.30459392,371097756463.51117,15.8228,371097756463.51,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
2,825,Tether USDt,USDT,tether,83523,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,109469563907.17447,111941048614.43317,True,,3,,,,2024-04-19T15:51:00.000Z,1.0005205210858585,82201613499.53078,14.9391,0.00216779,0.02211494,0.09416834,0.07146269,0.07754072,0.09325942,109526545123.44789,4.67,111999316290.61,,2024-04-19T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-19 21:37:45.483606
3,1839,BNB,BNB,bnb,2151,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149533416.10078737,149533416.10078737,False,,4,,,,2024-04-19T15:51:00.000Z,560.8140170341757,1306954481.1455271,-20.5701,0.11465668,1.92033059,-8.21385127,8.30552674,58.42386705,78.50828819,83860435764.32544,3.5711,83860435764.33,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,446817373.13522243,574286193.0398897,True,,5,,,,2024-04-19T15:51:00.000Z,147.20521658700443,5890869806.048903,23.4185,0.60092275,5.79603756,-12.30977919,-13.91402201,29.40804567,61.4155883,65773848187.206795,2.8045,84537923429.36,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
5,3408,USDC,USDC,usd-coin,18560,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33215410512.250786,33215410512.250786,False,,6,,,,2024-04-19T15:51:00.000Z,1.0000106700216824,10869265582.86991,16.3453,-0.00139368,0.02133084,-0.0019065,0.00684624,0.02971029,-0.02147164,33215764921.401142,1.4162,33215764921.4,,2024-04-19T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-19 21:37:45.483606
6,52,XRP,XRP,xrp,1303,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55129144019.0,99987674482.0,False,,7,,,,2024-04-19T15:52:00.000Z,0.5031392832028119,2028766657.2436466,21.2856,0.88865283,0.39251189,-15.30303796,-14.47359367,-9.83077407,-8.22214958,27737638005.304245,1.1812,50313928320.28,,2024-04-19T15:52:00.000Z,,,,,,2024-04-19 21:37:45.483606
7,11419,Toncoin,TON,toncoin,286,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3471118107.2223177,5105430125.993948,True,,8,3414166606.0,21939615409.605305,,2024-04-19T15:51:00.000Z,6.4260529556609765,1110251178.720019,149.2311,0.35496302,3.34049885,-9.09086107,52.62263452,182.29687822,187.13842735,22305588772.364307,0.9511,32807764351.06,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
8,74,Dogecoin,DOGE,dogecoin,957,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143950006383.70523,143950006383.70523,True,,9,,,,2024-04-19T15:52:00.000Z,0.15333395218295015,2125422131.909954,-1.3263,0.61154715,1.86445325,-20.67979594,15.78018429,75.06879969,93.29447508,22072423395.57443,0.9399,22072423395.57,,2024-04-19T15:52:00.000Z,,,,,,2024-04-19 21:37:45.483606
9,2010,Cardano,ADA,cardano,1144,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35624671812.692,36798870281.388,False,,10,,,,2024-04-19T15:51:00.000Z,0.47358992148741996,563350345.4078162,17.5729,-0.10725189,4.0772404,-16.10985034,-21.11965776,-23.98450034,-7.37788774,16871485526.787909,0.7184,21311546466.93,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
10,5994,Shiba Inu,SHIB,shiba-inu,794,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-19T15:51:00.000Z,2.2966233661431095e-05,624209315.8994735,18.0338,0.04377746,1.16854023,-14.75855379,-9.52263839,134.8402009,143.87594463,13533758302.931322,0.5771,13539377581.74,,2024-04-19T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-19 21:37:45.483606
11,5805,Avalanche,AVAX,avalanche,715,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377990615.8286095,436680255.8286095,False,,12,,,,2024-04-19T15:51:00.000Z,35.47884596175122,635369477.638375,-5.2027,-0.1895113,1.63800889,-19.81992023,-32.57347185,-10.22924881,8.97605261,13410670833.97072,0.5718,25393938548.72,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
12,6636,Polkadot,DOT,polkadot-new,746,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1435199497.9232976,1435199497.9232976,True,,13,,,,2024-04-19T15:52:00.000Z,6.825424214848592,273167816.0414676,34.3587,0.44439974,1.23998963,-16.25077372,-23.58376511,-11.62797032,-0.67345132,9795845406.264217,0.4171,9795845406.26,,2024-04-19T15:52:00.000Z,,,,,,2024-04-19 21:37:45.483606
13,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87606885505.59564,87606981023.8202,True,,14,71659659264.0,7907109482.4052925,,2024-04-19T15:51:00.000Z,0.11034254926157072,457541150.33671093,16.4762,0.47452483,1.1494304,-8.41575135,-4.79995678,-18.90887595,0.27014581,9666767079.553972,0.4116,9666777619.28,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
14,1831,Bitcoin Cash,BCH,bitcoin-cash,882,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19693496.875,19693496.875,False,,15,,,,2024-04-19T15:51:00.000Z,480.3453155464152,545613521.7192663,-5.0255,0.46377002,-0.71952452,-17.40761715,29.00822754,78.1380065,101.66696135,9459678970.634216,0.4033,10087251626.47,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:37:45.483606
0,1,Bitcoin,BTC,bitcoin,11013,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19687050.0,19687050.0,False,,1,,,,2024-04-19T15:51:00.000Z,64645.1866959746,48816167930.31219,19.8051,0.00328543,1.53077678,-6.83269599,1.53336214,24.12057962,55.46770423,1272673022742.9866,54.2641,1357548920615.47,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
1,1027,Ethereum,ETH,ethereum,8839,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120073358.07268304,120073358.07268304,True,,2,,,,2024-04-19T15:51:00.000Z,3090.591971608536,19622935858.6334,10.6379,-0.0349166,0.785711,-10.23812673,-6.56340091,6.52199822,25.30459392,371097756463.51117,15.8228,371097756463.51,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
2,825,Tether USDt,USDT,tether,83523,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,109469563907.17447,111941048614.43317,True,,3,,,,2024-04-19T15:51:00.000Z,1.0005205210858585,82201613499.53078,14.9391,0.00216779,0.02211494,0.09416834,0.07146269,0.07754072,0.09325942,109526545123.44789,4.67,111999316290.61,,2024-04-19T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-19 21:38:16.452028
3,1839,BNB,BNB,bnb,2151,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149533416.10078737,149533416.10078737,False,,4,,,,2024-04-19T15:51:00.000Z,560.8140170341757,1306954481.1455271,-20.5701,0.11465668,1.92033059,-8.21385127,8.30552674,58.42386705,78.50828819,83860435764.32544,3.5711,83860435764.33,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
4,5426,Solana,SOL,solana,655,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,446817373.13522243,574286193.0398897,True,,5,,,,2024-04-19T15:51:00.000Z,147.20521658700443,5890869806.048903,23.4185,0.60092275,5.79603756,-12.30977919,-13.91402201,29.40804567,61.4155883,65773848187.206795,2.8045,84537923429.36,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
5,3408,USDC,USDC,usd-coin,18560,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33215410512.250786,33215410512.250786,False,,6,,,,2024-04-19T15:51:00.000Z,1.0000106700216824,10869265582.86991,16.3453,-0.00139368,0.02133084,-0.0019065,0.00684624,0.02971029,-0.02147164,33215764921.401142,1.4162,33215764921.4,,2024-04-19T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-19 21:38:16.452028
6,52,XRP,XRP,xrp,1303,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55129144019.0,99987674482.0,False,,7,,,,2024-04-19T15:52:00.000Z,0.5031392832028119,2028766657.2436466,21.2856,0.88865283,0.39251189,-15.30303796,-14.47359367,-9.83077407,-8.22214958,27737638005.304245,1.1812,50313928320.28,,2024-04-19T15:52:00.000Z,,,,,,2024-04-19 21:38:16.452028
7,11419,Toncoin,TON,toncoin,286,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3471118107.2223177,5105430125.993948,True,,8,3414166606.0,21939615409.605305,,2024-04-19T15:51:00.000Z,6.4260529556609765,1110251178.720019,149.2311,0.35496302,3.34049885,-9.09086107,52.62263452,182.29687822,187.13842735,22305588772.364307,0.9511,32807764351.06,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
8,74,Dogecoin,DOGE,dogecoin,957,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143950006383.70523,143950006383.70523,True,,9,,,,2024-04-19T15:52:00.000Z,0.15333395218295015,2125422131.909954,-1.3263,0.61154715,1.86445325,-20.67979594,15.78018429,75.06879969,93.29447508,22072423395.57443,0.9399,22072423395.57,,2024-04-19T15:52:00.000Z,,,,,,2024-04-19 21:38:16.452028
9,2010,Cardano,ADA,cardano,1144,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35624671812.692,36798870281.388,False,,10,,,,2024-04-19T15:51:00.000Z,0.47358992148741996,563350345.4078162,17.5729,-0.10725189,4.0772404,-16.10985034,-21.11965776,-23.98450034,-7.37788774,16871485526.787909,0.7184,21311546466.93,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
10,5994,Shiba Inu,SHIB,shiba-inu,794,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,11,,,,2024-04-19T15:51:00.000Z,2.2966233661431095e-05,624209315.8994735,18.0338,0.04377746,1.16854023,-14.75855379,-9.52263839,134.8402009,143.87594463,13533758302.931322,0.5771,13539377581.74,,2024-04-19T15:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-19 21:38:16.452028
11,5805,Avalanche,AVAX,avalanche,715,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377990615.8286095,436680255.8286095,False,,12,,,,2024-04-19T15:51:00.000Z,35.47884596175122,635369477.638375,-5.2027,-0.1895113,1.63800889,-19.81992023,-32.57347185,-10.22924881,8.97605261,13410670833.97072,0.5718,25393938548.72,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
12,6636,Polkadot,DOT,polkadot-new,746,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1435199497.9232976,1435199497.9232976,True,,13,,,,2024-04-19T15:52:00.000Z,6.825424214848592,273167816.0414676,34.3587,0.44439974,1.23998963,-16.25077372,-23.58376511,-11.62797032,-0.67345132,9795845406.264217,0.4171,9795845406.26,,2024-04-19T15:52:00.000Z,,,,,,2024-04-19 21:38:16.452028
13,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87606885505.59564,87606981023.8202,True,,14,71659659264.0,7907109482.4052925,,2024-04-19T15:51:00.000Z,0.11034254926157072,457541150.33671093,16.4762,0.47452483,1.1494304,-8.41575135,-4.79995678,-18.90887595,0.27014581,9666767079.553972,0.4116,9666777619.28,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
14,1831,Bitcoin Cash,BCH,bitcoin-cash,882,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19693496.875,19693496.875,False,,15,,,,2024-04-19T15:51:00.000Z,480.3453155464152,545613521.7192663,-5.0255,0.46377002,-0.71952452,-17.40761715,29.00822754,78.1380065,101.66696135,9459678970.634216,0.4033,10087251626.47,,2024-04-19T15:51:00.000Z,,,,,,2024-04-19 21:38:16.452028
